katch,nkpl/fig09/naive-reachability/Ilan-reachability.nkpl,0.117234725
frenetic,nkpl/fig09/naive-reachability/Ilan-reachability.nkpl,55.12
katch,nkpl/fig09/naive-reachability/Integra-reachability.nkpl,0.289377654
frenetic,nkpl/fig09/naive-reachability/Integra-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Intellifiber-reachability.nkpl,2.633155248
frenetic,nkpl/fig09/naive-reachability/Intellifiber-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Internetmci-reachability.nkpl,0.199509971
frenetic,nkpl/fig09/naive-reachability/Internetmci-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Internode-reachability.nkpl,1.751914051
frenetic,nkpl/fig09/naive-reachability/Internode-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Interoute-reachability.nkpl,5.740312595
frenetic,nkpl/fig09/naive-reachability/Interoute-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Intranetwork-reachability.nkpl,0.789281149
frenetic,nkpl/fig09/naive-reachability/Intranetwork-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Ion-reachability.nkpl,9.537229404
frenetic,nkpl/fig09/naive-reachability/Ion-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/IowaStatewideFiberMap-reachability.nkpl,0.477694113
frenetic,nkpl/fig09/naive-reachability/IowaStatewideFiberMap-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Iris-reachability.nkpl,1.046796376
frenetic,nkpl/fig09/naive-reachability/Iris-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Istar-reachability.nkpl,0.271566651
frenetic,nkpl/fig09/naive-reachability/Istar-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Itnet-reachability.nkpl,0.132476295
frenetic,nkpl/fig09/naive-reachability/Itnet-reachability.nkpl,18.47
katch,nkpl/fig09/naive-reachability/Janetbackbone-reachability.nkpl,0.435803911
frenetic,nkpl/fig09/naive-reachability/Janetbackbone-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/JanetExternal-reachability.nkpl,0.137051546
frenetic,nkpl/fig09/naive-reachability/JanetExternal-reachability.nkpl,14.70
katch,nkpl/fig09/naive-reachability/Janetlense-reachability.nkpl,0.20534276
frenetic,nkpl/fig09/naive-reachability/Janetlense-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/Jgn2Plus-reachability.nkpl,0.185553463
frenetic,nkpl/fig09/naive-reachability/Jgn2Plus-reachability.nkpl,228.49
katch,nkpl/fig09/naive-reachability/Karen-reachability.nkpl,0.268980392
frenetic,nkpl/fig09/naive-reachability/Karen-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/KentmanApr2007-reachability.nkpl,0.247726211
frenetic,nkpl/fig09/naive-reachability/KentmanApr2007-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/KentmanAug2005-reachability.nkpl,0.456146731
frenetic,nkpl/fig09/naive-reachability/KentmanAug2005-reachability.nkpl,timeout (300s)
katch,nkpl/fig09/naive-reachability/KentmanFeb2008-reachability.nkpl,0.324039909
frenetic,nkpl/fig09/naive-reachability/KentmanFeb2008-reachability.nkpl,timeout (300s)
